,country,unmatched_forecast,forecast_freq,unmatched_sit,sit_freq
1755,SUDAN,El Obeid,2.0,Eritrea,11.0
1756,SUDAN,Region,2.0,ya (2119N/3613E),11.0
1757,SUDAN,Nile Valley between Berber and Wadi Halfa,2.0,Khor Baraka,11.0
1758,SUDAN,Northwest Africa,2.0,Suakin (1908N/3717E),10.0
1759,SUDAN,interior as,2.0,Wadi Muqaddam,10.0
1760,SUDAN,Karora as,2.0,Haiya,10.0
1761,SUDAN,Mohamed Qol,1.0,ﬁ rst,10.0
1762,SUDAN,the Eastern Region near Gedaref,1.0,Derudeb,10.0
1763,SUDAN,Northern State,1.0,En Nahud (1246N/2828E),9.0
1764,SUDAN,Gasht Rivers,1.0,of the Red Sea Hills near Haiya (1820N/3621E),9.0
1765,SUDAN,Gash,1.0,Suﬁ ya (2119N/3613E),9.0
1766,SUDAN,Kassala States,1.0,east,9.0
1767,SUDAN,Darfur as,1.0,Qol (2054N/3709E),8.0
1768,SUDAN,En Nahud,1.0,Abu Uruq (1554N/3027E),8.0
1769,SUDAN,Haiya,1.0,the Atbara River near Ed Damer (1734N/3358E),8.0
1770,SUDAN,Khor Baraka,1.0,El Obeid,8.0
1771,SUDAN,Geneina,1.0,El Fasher,8.0
1772,SUDAN,Nahr El Nile States as,1.0,Hamed (1932N/3320E),7.0
1773,SUDAN,south as,1.0,west,7.0
1774,SUDAN,Nile between Khartoum and Dongola,1.0,Sudan,7.0
1775,SUDAN,Abu Hamad,1.0,bu Hamed (1932N/3320E),7.0
1776,SUDAN,mst,1.0,El Obeid (1311N/3010E),7.0
1777,SUDAN,north as,1.0,Northern Province,7.0
1778,SUDAN,Shendi,1.0,N3811E,7.0
1779,SUDAN,Mohammed Qol,1.0,Ed Debba (1803N/3057E),6.0
1780,SUDAN,Khartoum States,1.0,Selima Oasis (2122N/2119E),6.0
1781,SUDAN,Gash River,1.0,Wadi Oko near Tomala,6.0
1782,SUDAN,Ed Dueim,1.0,Ed Damer,6.0
1783,SUDAN,Gash Rivers as,1.0,Darfur,6.0
1784,SUDAN,Eritrean border as,1.0,Khartoum State,6.0
1785,SUDAN,Tomala,1.0,Wadi Milk,6.0
1786,SUDAN,Nile River between Shndi and Wadi Halfa,1.0,Northern State,6.0
1787,SUDAN,Karima,1.0,Sinkat (1855N/3648E),6.0
1788,SUDAN,Frommid,1.0,Tree Locust,6.0
1789,SUDAN,South Kordofan,1.0,Northern Region,6.0
1790,SUDAN,Aqiq,1.0,Northern Darfur near El Fasher (1337N/2522E),6.0
1791,SUDAN,Red Sea Coast,1.0,North Kordofan near Umm Saiyala (1426N/3112E),6.0
1792,SUDAN,Aiterba bymid,1.0,Chad border,6.0
1793,SUDAN,southeast,1.0,Bir Salalah (2034N/3701E),6.0
1794,SUDAN,Gasht,1.0,northwest,6.0
1795,SUDAN,Wadi Diib as,1.0,Inmid,6.0
1796,SUDAN,aftermid,1.0,mny,6.0
1797,SUDAN,Egyptian and Eritrean borders,1.0,Khartoum States,6.0
1798,SUDAN,West Africa,1.0,Nubian Desert,6.0
1799,SUDAN,interior,1.0,seif (2146N/3651E),6.0
1800,SUDAN,Port Sudan as,1.0,the Eritrean border near Karora (1745N/3820E),6.0
1801,SUDAN,Arabian Peninsula,1.0,Ed Dueim,6.0
1802,SUDAN,Agetai,1.0,O,6.0
1803,SUDAN,Nile Valley as,1.0,northeast,6.0
1804,SUDAN,central coast,1.0,inmid,6.0
1805,SUDAN,Red Sea Hills as,1.0,North Kordofan near Sodiri (1423N/2906E),6.0
1806,SUDAN,Atbara Rivers,1.0,Port Sudan (1938N/3707E),6.0
1807,SUDAN,Nile River between Ed Damer and Dongola,1.0,Diib between Tomala (2002N/3551E) and Suﬁ ya (2119N/3613E),5.0
1808,SUDAN,Shndi,1.0,River Nile States,5.0
1809,SUDAN,Blue Nile,1.0,Adobana,5.0
1810,SUDAN,Northern Darfur as,1.0,Karima (1832N/3148E),5.0
1811,SUDAN,Baiyuda Desert,1.0,mla,5.0
1812,SUDAN,Dongola as,1.0,Mohamed Qol (2054N/3709E),5.0
1813,SUDAN,Sennar,1.0,Oko,5.0
1814,SUDAN,W. Oko,1.0,Geneina,5.0
1815,SUDAN,South Darfur,1.0,Eritrea border,5.0
1816,SUDAN,May. Hatching,1.0,the Nile Valley near Ed Damer (1734N/3358E),4.0
1817,SUDAN,16N,1.0,Karora,4.0
1818,SUDAN,Tokar Delta as,1.0,Red Sea Hills between Derudeb (1731N/3607E) and Haiya (1820N/3621E),4.0
1819,,,,Egg,4.0
1820,,,,Atbara (1742N/3400E) as,4.0
1821,,,,North Kordofan between Sodiri (1423N/2906E) and Umm Saiyala (1426N/3112E),4.0
1822,,,,Wadi Oko near Tomala (2002N/3551E),4.0
1823,,,,the Nile River near Atbara (1742N/3400E),4.0
1824,,,,Shndi,4.0
1825,,,,Bulletin,4.0
1826,,,,W. Oko near Tomala,4.0
1827,,,,Abu Hamed,4.0
1828,,,,the Nile River near Dongola (1910N/3027E),4.0
1829,,,,Mohamed Qol,4.0
1830,,,,km2,4.0
1831,,,,Wadi Halfa,4.0
1832,,,,Kassala (1524N/3630E),4.0
1833,,,,Wadi Muqqadam,4.0
1834,,,,Mellit (1407N/2543E),4.0
1835,,,,Sua kin (1906N/3719E),4.0
1836,,,,Red Sea Hills between Kassala (1527N/3623E) and Haiya (1820N/3621E),4.0
1837,,,,Kassala State,4.0
1838,,,,Ed Duiem,4.0
1839,,,,Jebel Uweinat (2154N/2458E),4.0
1840,,,,El Geneina,4.0
1841,,,,of the Red Sea Hills near Derudeb (1731N/3607E),4.0
1842,,,,Arbaat,4.0
1843,,,,Shendi (1641N/3322E),4.0
1844,,,,Aiterba,4.0
1845,,,,Red Sea State,4.0
1846,,,,Sodiri,4.0
1847,,,,Ed Debba,4.0
1848,,,,Western Darfur,4.0
1849,,,,m2,4.0
1850,,,,sq,4.0
1851,,,,of North Kordofan near Sodiri (1423N/2906E),4.0
1852,,,,the Red Sea Hills near Tomala,4.0
1853,,,,Oseif,4.0
1854,,,,Baiyuda,4.0
1855,,,,B U L,4.0
1856,,,,swarm,4.0
1857,,,,bush,4.0
1858,,,,west of the Red Sea Hills near Haiya (1820N/3621E),4.0
1859,,,,Red Sea Hills between Derudeb (1731N/3607E) and Sinkat (1855N/3648E),4.0
1860,,,,Desert near Egypt,3.0
1861,,,,Baiyuda Desert between Abu Uruq (1554N/3027E) and Berber (1801N/3400E),3.0
1862,,,,3552E,3.0
1863,,,,African Migratory Locust,3.0
1864,,,,Chad,3.0
1865,,,,Locusta,3.0
1866,,,,Marob (2151N/3648E),3.0
1867,,,,Fodukwan (2145N/3644E),3.0
1868,,,,sq metre,3.0
1869,,,,Western Darfur near Geneina,3.0
1870,,,,Metarhizium,3.0
1871,,,,Gabatit (2028N/3549E),3.0
1872,,,,W. Oko near Tomala (2002N/3551E),3.0
1873,,,,the Nile Valley near Dongola (1910N/3027E),3.0
1874,,,,Agetai (1802N/3823E),3.0
1875,,,,Umm Rimta (1451N/3204E),3.0
1876,,,,Rahad,2.0
1877,,,,North Darfur,2.0
1878,,,,Northern Kordofan between Sodiri (1423N/2906E) and Umm Saiyala (1426N/3112E),2.0
1879,,,,Beja (1958N/3035E),2.0
1880,,,,north as Port Sudan (1938N/3713E),2.0
1881,,,,W. Muqaddam,2.0
1882,,,,Hamrat El Wuz (1501N/3008E),2.0
1883,,,,south of the Egyptian border near Fodukwan (2145N/3644E),2.0
1884,,,,Bir Salalah (2034N/3702E),2.0
1885,,,,Umm Rimta (1450N/3202E),2.0
1886,,,,W. Milk,2.0
1887,,,,Habob (1818N/3535E),2.0
1888,,,,Wadi Hawar,2.0
1889,,,,Dambeil (1818N/3744E),2.0
1890,,,,Khor Naama (1920N/3255E),2.0
1891,,,,K. Gowb (1902N/3721E),2.0
1892,,,,Baiyuda Desert between Khartoum and Dongola (1910N/3027E),2.0
1893,,,,Balatat (1800N/3825E),2.0
1894,,,,Khor Balatat,2.0
1895,,,,of the Atbara River near Ed Damer (1737N/3359E) as,2.0
1896,,,,north of Port Sudan near Mageit,2.0
1897,,,,Tomala (2012N/3549E),2.0
1898,,,,El Matema (1651N/3313E),2.0
1899,,,,Gedaref (1401N/3524E),2.0
1900,,,,River Nile State near Atbara (1742N/3400E),2.0
1901,,,,Umm Saiyala (1425N/3110E),2.0
1902,,,,Northern Darfur near Geneina,2.0
1903,,,,Nile Valley between Dongola (1910N/3027E) and M,2.0
1904,,,,Wadi Hamad,2.0
1905,,,,Nile Valley between Berber (1801N/3400E) and Karima (1832N/3148E),2.0
1906,,,,the Nile Valley near Karima,2.0
1907,,,,Shgig (1737N/3313E),2.0
1908,,,,north as,2.0
1909,,,,the Red Sea coast near Suakin,2.0
1910,,,,Delta,2.0
1911,,,,Khors Aeit (1755N/3819E),2.0
1912,,,,West Darfur near Zalingei,2.0
1913,,,,Sitarab (1835N/3730E),2.0
1914,,,,Saiyala (1425N/3111E),2.0
1915,,,,Kosti,2.0
1916,,,,Merow,2.0
1917,,,,Se,2.0
1918,,,,Egyptian border between Fodukwan (2145N/3644E) and Mohamed Qol (2054N/3709E),2.0
1919,,,,Nile Valley between Ed Damer (1734N/3358E) and Dongola (1910N/3027E),2.0
1920,,,,Kordofan between El Obeid (1311N/3010E) and En Nahud (1246N/2828E),2.0
1921,,,,Um Sunta,2.0
1922,,,,Umm Grain (1604N/2846E),2.0
1923,,,,Tokar Delta Tokar (1827N/3741E),2.0
1924,,,,Wadi Wahesh,2.0
1925,,,,Gasht River,2.0
1926,,,,Dambeil,2.0
1927,,,,3711E,2.0
1928,,,,Kordofan between Sodiri (1425N/2905E) and Saiyala (1425N/3105E),2.0
1929,,,,Nile River between Shndi (1641N/3322E) and Atbara (1742N/3400E),2.0
1930,,,,Kordofan between El Obeid (1311N/3010E) and Wadi Milk (1641N/2951E),2.0
1931,,,,Northern Darfur Provinces,2.0
1932,,,,Northern States,2.0
1933,,,,River Nile State between Abu Hamed (1932N/3320E) and Ed Damer (1734N/3358E),2.0
1934,,,,Shendi,2.0
1935,,,,Abu Laha (1438N/2349E),2.0
1936,,,,y Oseif (2146N/3651E),2.0
1937,,,,14-,2.0
1938,,,,Red Sea coast near Suakin (1845N/3724E),2.0
1939,,,,Jebel Barkol (1738N/3201E),2.0
1940,,,,Nagat (1609N/2943E),2.0
1941,,,,Wadi Muharak (2009N/3549E),2.0
1942,,,,North Kordofan between El Obeid (1311N/3010E) and Ed Dueim (1400N/3220E),2.0
1943,,,,Red Sea coast between Bir Salalah (2034N/3701E) and Tokar (1827N/3741E),2.0
1944,,,,Kass ala (1527N/3623E),2.0
1945,,,,Wadi Gabaneit (2156N/3650E),2.0
1946,,,,Wadi Almuhbes (1545N/2947E),2.0
1947,,,,km,2.0
1948,,,,Eritrean border as,2.0
1949,,,,3717E,2.0
1950,,,,Red Sea coast between Suakin (1906N/3719E) and Tokar (1827N/3741E),2.0
1951,,,,Yoider,2.0
1952,,,,Baiyuda Desert near Merowe (1830N/3149E),2.0
1953,,,,west of the Red Sea Hills near Kassala,2.0
1954,,,,the Nile near Dongola (1910N/3027E),2.0
1955,,,,Umm Saiyala,2.0
1956,,,,2816E,2.0
1957,,,,the Red Sea coast near Su akin (1906N/3719E),2.0
1958,,,,North Kordofan between Sodiri (1423N/2906E) and Abu Uruq (1554N/3027E),2.0
1959,,,,Central Region,2.0
1960,,,,Umm Sidir (1411N/3059E),2.0
1961,,,,the Nile Valley near Shndi (1641N/3322E),2.0
1962,,,,3607E,2.0
1963,,,,north near Selima Oasis (2122N/2119E),2.0
1964,,,,Khor Sitareb (1838N/3728E),2.0
1965,,,,Halaib,2.0
1966,,,,Galalema (1822N/3741E),2.0
1967,,,,Northern Kordofan near Sodiri (1423N/2906E),2.0
1968,,,,Nile Valley near Dongola (1910N/3027E),2.0
1969,,,,1820N/ 3745E,2.0
1970,,,,Sea,2.0
1971,,,,Nile between Ed Debba (1803N/3057E) and Dongola (1910N/3027E),2.0
1972,,,,Wadi Malik,2.0
1973,,,,Umm,2.0
1974,,,,Um Dura,2.0
1975,,,,Darfur between Nyala (1201N/2450E) and El Fasher (1337N/2522E),2.0
1976,,,,Nile between Wadi Halfa (2147N/3122E) and Ed Damer (1734N/3358E),2.0
1977,,,,Su akin (1906N/3719E),2.0
1978,,,,Merowe,2.0
1979,,,,Kordofan near El Obeid (1311N/3010E),2.0
1980,,,,mst,2.0
1981,,,,Umm Ashuba,2.0
1982,,,,Nile between Khartoum and Abu Hamed (1932N/3320E),2.0
1983,,,,min wadis,2.0
1984,,,,3110E,2.0
1985,,,,Umm Saiyala (1426N/3112E) as,2.0
1986,,,,Suﬁya,2.0
1987,,,,Nile Valley between Ed Damer (1734N/3358E) and M,2.0
1988,,,,Locust,2.0
1989,,,,Baiyuda Desert between Khartoum (1533N/3235E) and M,2.0
1990,,,,Khor Arbaat (1946N/3710E),2.0
1991,,,,Red Sea Hills between Kassala (1424N/3630E) and Sinkat (1855N/3648E),2.0
1992,,,,sq mtre,2.0
1993,,,,Wadi Doshin (1621N/3343E),2.0
1994,,,,Hoshiri (1925N/3716E),2.0
1995,,,,River Nile State near Berber (1801N/3400E),2.0
1996,,,,the Red Sea Hills near Khor Baraka,2.0
1997,,,,sq m,2.0
1998,,,,Os eif (2146N/3651E),2.0
1999,,,,Sha El Din,2.0
2000,,,,the Red Sea coast near Tokar Delta,2.0
2001,,,,north near Fodukwan (2145N/3644E),2.0
2002,,,,Hassaniya,2.0
2003,,,,Omdurman,2.0
2004,,,,ngola (1910N/3027E),2.0
2005,,,,May. Similarly,2.0
2006,,,,Jebel Kheirban (1333N/2301E),2.0
2007,,,,Ed Dueim (1359N/3218E),2.0
2008,,,,mtre,2.0
2009,,,,Seteirab (1837N/3729E),2.0
2010,,,,Wadi El Hawad,2.0
2011,,,,Kassala (1424N/3630E),2.0
2012,,,,White Nile State,2.0
2013,,,,Debba (1821N/3057E),2.0
2014,,,,of the Red Sea Hills near Haiya (1820N/3621E) as,2.0
2015,,,,North Kordofan between El Obeid (1311N/3010E) and Umm Saiyala (1426N/3112E),2.0
2016,,,,Ed Damer (1737N/3359E),2.0
2017,,,,Northern Darfur near El Fasher,2.0
2018,,,,south of Tokar Delta near Karora (1745N/3820E),2.0
2019,,,,Shndi (1627N/3320E),2.0
2020,,,,Northern State near M,2.0
2021,,,,Nadults,2.0
2022,,,,2013N/3712-3709E. Transient,2.0
2023,,,,the Nile River near Abu Hamed (1932N/3320E),2.0
2024,,,,Eritrea between Kassala (1527N/3623E) and Derudeb (1731N/3607E),2.0
2025,,,,Bayuda Desert,2.0
2026,,,,Nile Rive,2.0
2027,,,,Khor Musa Pasha (2149N/3118E),2.0
2028,,,,the Nile River near M,2.0
2029,,,,e (1830N/3149E),2.0
2030,,,,interior,2.0
2031,,,,3200E,2.0
2032,,,,the Nile River near Berber (1801N/3400E),2.0
2033,,,,DESERT LOCUST BULLETINDESERT LOCUST,2.0
2034,,,,Moh,2.0
2035,,,,Qoz Abu Dulu,2.0
2036,,,,Kordofan between El Obeid (1311N/3010E) and Sodiri (1423N/2906E),2.0
2037,,,,Umm Razuga (1407N/3105E),2.0
2038,,,,northwest of Khartoum near Wadi Muqaddam,2.0
2039,,,,south of Tokar near Adobana (1810N/3816E),2.0
2040,,,,1903N,2.0
2041,,,,the Nile near Abu Hamed (1932N/3320E),2.0
2042,,,,Kordofan between Hamrat Esh Shikh (1438N/2756E) and Umm Saiyala (1426N/3112E),2.0
2043,,,,El Safya (1530N/3006E),2.0
2044,,,,Nile Valley between Khartoum (1533N/3235E) and Dongola (1910N/3027E),2.0
2045,,,,En Nahud,2.0
2046,,,,Tomala (2002N/3552E),2.0
2047,,,,Hosheri (1918N/3717E),2.0
2048,,,,1803N73057E,2.0
2049,,,,Kassala State between Kassala (1527N/3623E) and Derudeb (1731N/3607E),2.0
2050,,,,the Nile Valley near M,2.0
2051,,,,the River Nile State near Abu Hamed (1932N/3320E),2.0
2052,,,,Karnoi (1503N/2337E),2.0
2053,,,,Agetai,2.0
2054,,,,W. Fotakwan (2128N/3532E),2.0
2055,,,,Atbara River (1710N/3430E),2.0
2056,,,,White Nile State between Ed Dueim (1400N/3220E) and Umm Saiyala (1426N/3112E),2.0
2057,,,,Khor Gowb (1858N/3723E),2.0
2058,,,,Karkur Talh,2.0
2059,,,,north El Obeid (1311N/3010E),2.0
2060,,,,Red Sea coast between Eit (2009N/3706E) and Suakin (1906N/3719E),2.0
2061,,,,River Nile State near Abu Hamed (1932N/3320E),2.0
2062,,,,Hamrat El Wuz (1500N/3010E),2.0
2063,,,,Karima,2.0
2064,,,,Kordofan as,2.0
2065,,,,Oko (2031N/3547E),2.0
2066,,,,Bara,2.0
2067,,,,El Fasher (1337N/2522E),2.0
2068,,,,Red Sea coast between Suakin (1906N/3719E) and Port Sudan (1938N/3713E),2.0
2069,,,,Khor,2.0
2070,,,,Um,2.0
2071,,,,Nile Valley between Atbara (1742N/3400E) and Abu Hamed (1932N/3320E),2.0
2072,,,,Shndeit (2143N/3607E),2.0
2073,,,,the Northern State near Dongola (1910N/3027E),2.0
2074,,,,Nile Valley between Ed Debba (1803N/3057E) and Dongola (1910N/3027E),2.0
2075,,,,Abu Sunoon,2.0
2076,,,,Handob (1914N/2716E),2.0
2077,,,,Wadi Abu Kirmit (1755N/3330E),2.0
2078,,,,Oseif (2146N/3651E),2.0
2079,,,,Aiterba (1753N/3819E) as,2.0
2080,,,,Baiyuda between Merowe and Shndi (1641N/3322E),2.0
2081,,,,3728E,2.0
2082,,,,Suﬁya (2119N/3613E),2.0
2083,,,,the Nile River Valley near Abu Hamed (1932N/3320E),2.0
2084,,,,Wadi Diib near Tomala (2002N/3551E),2.0
2085,,,,W. Diib as,2.0
2086,,,,Kordofan between El Obeid (1311N/3010E) and Ed Dueim (1400N/3220E),2.0
2087,,,,the Nile Valley near Merowe,2.0
2088,,,,Southern Darfur near Nyala (1201N/2450E),2.0
2089,,,,Khor Balatat (1800N/3825E),2.0
2090,,,,W. Artibat (2152N/3451E),2.0
2091,,,,the Red Sea coast near Suakin (1906N/3719E),2.0
2092,,,,Umm Badr (1413N/2758E),2.0
2093,,,,Nile Valley between Khartoum (1533N/3235E) and Atbara (1742N/3400E),2.0
2094,,,,Gabatit (2020N/3547E),2.0
2095,,,,Kassala States,2.0
2096,,,,Osaf (2146N/3641E),2.0
2097,,,,Migratory Locust,2.0
2098,,,,Hosheri,2.0
2099,,,,Red,2.0
2100,,,,the Red Sea coast near Karora (1745N/3820E),2.0
2101,,,,Khartoum (1533N/3235E) as,2.0
2102,,,,Ertirean border,2.0
2103,,,,Tokar Valley,2.0
2104,,,,Khor Gowb,2.0
2105,,,,Wadi El Malk,2.0
2106,,,,North Kordofan State,2.0
2107,,,,the Red Sea coast near Aqiq,2.0
2108,,,,Sayala,2.0
2109,,,,Northern Kordofan between El Obeid (1311N/3010E) and Abu Uruq (1554N/3027E),2.0
2110,,,,Ashat (1844N/3727E),2.0
2111,,,,Northern Kordofan between Hamrat Esh Shikh (1436N/2759E) and Sodiri (1423N/2906E),2.0
2112,,,,Darfur near Geneina,2.0
2113,,,,Red Sea States,2.0
2114,,,,River Nile States between Wadi Halfa (2147N/3122E) and Ed Damer,2.0
2115,,,,Red Sea Hills between Kassala (1527N/3623E) and Sinkat (1855N/3648E),2.0
2116,,,,west of the Nile River near Ed Duiem (1359N/3341E),2.0
2117,,,,Do,2.0
2118,,,,Scattered,2.0
2119,,,,Abu Zaema (1835N/2814E),2.0
2120,,,,Kagmer,2.0
2121,,,,Nile River as,2.0
2122,,,,North Kordofan near Abu Uruq (1554N/3027E),2.0
2123,,,,3719E,2.0
2124,,,,ITCZ,2.0
2125,,,,Port Sudan(1938N/3707E,2.0
2126,,,,instar hoppers,2.0
2127,,,,Adobana (1811N/3816E),2.0
2128,,,,Umm Sabiba (1415N/3109E),2.0
2129,,,,W. Sinigeir (1800N/3327E),2.0
2130,,,,Adrim,2.0
2131,,,,El Metemma (1642N/3322E),2.0
2132,,,,Farus (1706N/3230E),2.0
2133,,,,Niger,2.0
2134,,,,of the Red Sea Hills near Haiya,2.0
2135,,,,Wadi Muqaddam (1653N/3139E),2.0
2136,,,,Red Sea Hills between Kassala (1527N/3623E) and Derudeb (1731N/3607E),2.0
2137,,,,Diib as,2.0
2138,,,,Red Sea coast between Suakin and Tokar Delta,2.0
2139,,,,Jebel Haleshtu,2.0
2140,,,,Wadi,2.0
2141,,,,south as Ed Damer (1734N/3358E),2.0
2142,,,,3027E,2.0
2143,,,,Korib (1607N/2947E),2.0
2144,,,,Red Sea Hills between Tomala and Sinkat (1855N/3648E),2.0
2145,,,,Umm Saiyala (1424N/3107E),2.0
2146,,,,K. Ashat (1844N/3728E),2.0
2147,,,,Karora (1745N/3820E) as,2.0
2148,,,,Hoshiri (1924N/3717E),2.0
2149,,,,mch,2.0
2150,,,,Region,2.0
2151,,,,Egypt border,2.0
2152,,,,Southern Circuit,2.0
2153,,,,Khor Ashat (1844N/3728E),2.0
2154,,,,Desert Locust,2.0
2155,,,,Nile Valley near M,2.0
2156,,,,North Suakin,2.0
2157,,,,Tomal a,2.0
2158,,,,Joint Survey,2.0
2159,,,,1850N/ 3720E,2.0
2160,,,,Zalingei (1251N/2329E),2.0
2161,,,,intensiﬁ ed,2.0
2162,,,,Southern,2.0
2163,,,,White Nile Province,2.0
2164,,,,Khors Gowb (1903N/3720E),2.0
2165,,,,3818E,2.0
2166,,,,of the Nile Valley near Shndi (1641N/3322E),2.0
2167,,,,Galelama (1820N/3744E),2.0
2168,,,,Northern State near Dongola (1910N/3027E),2.0
2169,,,,Red Sea Hills between Haiya (1820N/3621E) and Kassala (1527N/3623E),2.0
2170,,,,the Nile Valley near D,2.0
2171,,,,Tordame (1551N/2350E),2.0
2172,,,,elds,2.0
2173,,,,the Eastern Region near Umm Shdida (1627N/3425E),2.0
2174,,,,River Nile State near Ed Damer (1734N/3358E),2.0
2175,,,,Baiyuda Desert as,2.0
2176,,,,1425N/ 3105E,2.0
2177,,,,Nile Valley between Abu Hamed (1932N/3320E) and Wadi Halfa (2147N/3122E),2.0
2178,,,,White Nile State near Ed Dueim (1400N/3220E),2.0
2179,,,,Hills,2.0
2180,,,,ptember,2.0
2181,,,,River Nile States near M,2.0
2182,,,,Dongola (1910N/3027E) as,2.0
2183,,,,Hoshiri (2019N/3713E),2.0
2184,,,,the Eastern Region near Suakin (1908N/3717E),2.0
2185,,,,Zalingei (1251N/2329E) as,2.0
2186,,,,north-east,2.0
2187,,,,El Fasher (1337N/2522E) as,2.0
2188,,,,Karkur Murr,2.0
2189,,,,Nahr El Nile,2.0
2190,,,,km2 swarm,2.0
2191,,,,the River Nile near Abu Hamed (1932N/3320E),2.0
2192,,,,Northern Kordofan near Abu Uruq (1554N/3027E),2.0
2193,,,,Red Sea Hills between Berber (1801N/3400E) and Haiya (1820N/3621E),2.0
2194,,,,Arbaat (1958N/3710E),2.0
2195,,,,Nartite (1258N/2402E),2.0
2196,,,,Hamrat El Wuz (1459N/3009E),2.0
2197,,,,the Nile Valley near Wadi Halfa (2147N/3122E),2.0
2198,,,,Handob (1914N/3716E),2.0
2199,,,,Baiyuda Desert between Atbara (1742N/3400E) and Merowe (1830N/3149E),2.0
2200,,,,the Nile River near Karima (1832N/3148E),2.0
2201,,,,Kassala State near Kassala (1527N/3623E),1.0
2202,,,,Nile Valley between Shndi and Dongola,1.0
2203,,,,north of the South Sudan border near Rabak (1310N/3245E),1.0
2204,,,,South,1.0
2205,,,,Damazin (1148N/3421E),1.0
2206,,,,South Kordofan,1.0
2207,,,,West Kordofan,1.0
2208,,,,W. Oko,1.0
2209,,,,Eastern Region,1.0
2210,SOMALIA,Boroma,22.0,Berbera (1028N/4502E),77.0
2211,SOMALIA,Burao,20.0,Boroma (0956N/4313E),66.0
2212,SOMALIA,Djibouti,15.0,Hargeisa,45.0
2213,SOMALIA,Erigavo,12.0,Hargeisa (0931N/4402E),43.0
2214,SOMALIA,Hargeisa,11.0,Berbera,34.0
2215,SOMALIA,Las Koreh,10.0,Lughaye (1041N/4356E),33.0
2216,SOMALIA,Berbera,10.0,Djibouti border,32.0
2217,SOMALIA,north-west,8.0,Silil (1058N/4326E),31.0
2218,SOMALIA,Borama,4.0,Burao (0931N/4533E),29.0
2219,SOMALIA,Aden,4.0,Bulhar (1023N/4425E),23.0
2220,SOMALIA,Djibouti border,3.0,H,22.0
2221,SOMALIA,east as Las Koreh,3.0,argeisa (0931N/4402E),22.0
2222,SOMALIA,Cyclone Sagar,3.0,Ethiopian border,21.0
2223,SOMALIA,east,3.0,B,18.0
2224,SOMALIA,Lughaye,3.0,Erigavo (1040N/4720E),18.0
2225,SOMALIA,Eritrea,2.0,Ethiopia,15.0
2226,SOMALIA,Ethiopia,2.0,Burao,13.0
2227,SOMALIA,Ethiopian border,2.0,Erigavo,11.0
2228,SOMALIA,Bossaso,1.0,Boroma,10.0
2229,SOMALIA,Yemen,1.0,Las Koreh (1110N/4812E),10.0
2230,SOMALIA,Arabian Peninsula,1.0,Bosaso (1118N/4910E),10.0
2231,SOMALIA,eastern Ethiopia,1.0,east,10.0
2232,SOMALIA,west,1.0,Garowe (0824N/4829E),10.0
2233,SOMALIA,Maydh,1.0,Iskushuban (1017N/5014E),9.0
2234,SOMALIA,Egg,1.0,Golis Mountains,8.0
2235,SOMALIA,Garoe,1.0,Djibouti,8.0
2236,SOMALIA,Swarm,1.0,Green Muscle,7.0
2237,SOMALIA,Garowe,1.0,Gardo (0930N/4905E),7.0
2238,SOMALIA,Bari,1.0,Las Anod (0828N/4721E),7.0
2239,SOMALIA,Locusta,1.0,Sanaag,6.0
2240,SOMALIA,Gardo,1.0,urao (0931N/4533E),6.0
2241,SOMALIA,Las Anod,1.0,southwest,6.0
2242,SOMALIA,interior,1.0,Djibouti border as,6.0
2243,SOMALIA,Galkayo,1.0,Bari,6.0
2244,SOMALIA,central coast,1.0,rst,6.0
2245,SOMALIA,northwest,1.0,African Migratory Locusts,6.0
2246,SOMALIA,south,1.0,Bulhar,6.0
2247,,,,Bosaso,6.0
2248,,,,Jidhi (1037N/4304E),5.0
2249,,,,Belet Weyne (0444N/4512E),5.0
2250,,,,south,5.0
2251,,,,Lughaye,5.0
2252,,,,ﬁ,4.0
2253,,,,northeast,4.0
2254,,,,Zeylac (1121N/4328E),4.0
2255,,,,Tree Locusts,4.0
2256,,,,coast,4.0
2257,,,,Gerisa,4.0
2258,,,,Burco,4.0
2259,,,,inmid,4.0
2260,,,,Galkayo (0646N/4725E),4.0
2261,,,,Mogadishu (0202N/4520E),4.0
2262,,,,Silil,4.0
2263,,,,Gerisa (1036N/4325E),4.0
2264,,,,west,4.0
2265,,,,Garbahare (0320N/4213E),3.0
2266,,,,Somalia near Gardo (0930N/4906E),3.0
2267,,,,Dusa Mareb (0532N/4623E),3.0
2268,,,,Borama,3.0
2269,,,,Togdheer,2.0
2270,,,,Ras Surud (1111N/4732E),2.0
2271,,,,south between Garowe (0824N/4828E) and Galkayo (0642N/4725E),2.0
2272,,,,Ethiopian,2.0
2273,,,,Las Khoreh,2.0
2274,,,,Maydh,2.0
2275,,,,Dobo Valley (1021N/4322E),2.0
2276,,,,Hirshabele,2.0
2277,,,,1028N/,2.0
2278,,,,Agriculture,2.0
2279,,,,Kenyan border,2.0
2280,,,,Bur,2.0
2281,,,,Xingalool (0946N/4818E),2.0
2282,,,,Bocane (0824N/4756E),2.0
2283,,,,Ufeyn (1047N/4948E),2.0
2284,,,,Surveys,2.0
2285,,,,Wadi Hidid (1103N/4724E),2.0
2286,,,,Ceel Xasan (1117N/4847E),2.0
2287,,,,Abdulgadir (1039N/4257E),2.0
